iter:  500.0 , lambda:  1 , alpha:  0.1111111111111111 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00044823 0.00072101 0.00040794 ... 0.00017543 0.00010277 0.0002047 ]
loss:  226.2005547227881
loss:  226.3108519718443
loss:  225.98615638521306
loss:  217.38055948182887
loss:  214.56589450306916
loss:  219.66668747218174
loss:  227.61301860039146
loss:  221.87019995803402
loss:  227.59917352855473
loss:  222.04725788009063
loss:  226.67031550753578
loss:  219.44684815186253
loss:  222.04432691078532
loss:  227.75589993398646
loss:  221.83431702198294
loss:  225.79650403493363
loss:  228.02123319487515
loss:  226.85620222893473
loss:  222.814004576864
loss:  219.79398562692566
loss:  223.7878942183134
loss:  228.1529409208881
loss:  228.23345550725006
loss:  226.073193902828
loss:  227.03507560648967
loss:  220.75000135311757
loss:  228.4734322971403
loss:  223.4930574439019
loss:  228.11984376753225
loss:  227.07543174044213
loss:  223.5539653803727
loss:  227.7395889301806
loss:  227.15527266561477
loss:  227.75015490230368
loss:  227.47778808531285
loss:  227.38641081224776
loss:  227.57748921736905
loss:  214.73451399989392
loss:  227.78252272284817
loss:  223.986611478303
loss:  215.0781662380243
loss:  227.5576491256585
loss:  227.6227169728443
loss:  227.64110108254894
loss:  224.66398913530884
loss:  217.0368219694978
loss:  227.21046101408587
loss:  225.68702978033858
loss:  227.9702666053118
loss:  227.7593638593721
loss:  215.99363809446174
loss:  226.56754689142505
loss:  228.69131572544936
loss:  222.74616346832138
loss:  218.88085395964856
loss:  223.0579234767381
loss:  222.91873065903494
loss:  217.09582107938118
loss:  225.03978280867452
loss:  227.33424600588268
loss:  224.41633521307972
loss:  221.5486453167076
loss:  216.97087505731466
loss:  228.0286678266178
loss:  226.6534160770333
loss:  227.1205934306623
loss:  227.04405311875257
loss:  227.1323629553017
loss:  227.6224472091451
loss:  227.51129820001677
loss:  228.3656580448365
loss:  226.4265070020924
loss:  221.47878332031064
loss:  226.14939947824686
loss:  227.77506604834304
loss:  214.20016390226044
loss:  223.6090418125994
loss:  227.22452022139458
loss:  225.93104728281497
loss:  227.07252579513275
loss:  222.75423763510992
loss:  216.87177226601162
loss:  219.3046071476136
loss:  225.8991336632045
loss:  214.2263075855712
loss:  226.60954572626403
loss:  227.50854025457286
loss:  222.50579470532722
loss:  214.3481465128307
loss:  225.55737771970195
loss:  214.3013513715619
loss:  226.54811030416965
loss:  214.7546048043683
loss:  226.30728898518555
loss:  222.67594859406026
weights:  [0.00044823 0.00072101 0.00040794 ... 0.00017543 0.00010277 0.0002047 ]
cy dot constraint : -8.79090432778502
Optimization problem did not converge.. Check the solution returned by the optimizer.
Returned solution is:
     fun: 214.20016390226044
   maxcv: 8.79100432778502
 message: 'Did not converge to a solution satisfying the constraints. See `maxcv` for magnitude of violation.'
    nfev: 500
  status: 4
 success: False
       x: array([0.00044823, 0.00072101, 0.00040794, ..., 0.00017543, 0.00010277,
       0.0002047 ])
Train data:
------------
Train accuracy :  0.783
Total data points: 7000
# non-protected examples: 4699
# protected examples: 2301
Non-protected in positive class: 623 (13%)
Protected in positive class: 179 (8%)
P-rule is: 59%

Test data: 
------------
Test accuracy :  0.7803333333333333
Total data points: 3000
# non-protected examples: 2055
# protected examples: 945
Non-protected in positive class: 272 (13%)
Protected in positive class: 84 (9%)
P-rule is: 67%
------------------------------------------------------------------------
------------------------------------------------------------------------
